;Aggregated z-scored NDVI for GIMMS of Ethiopian kebeles (Borana)
adminID, pixels*100,198107-1,198107-2,198108-1,198108-2,198109-1,198109-2,198110-1,198110-2,198111-1,198111-2,198112-1,198112-2,198201-1,198201-2,198202-1,198202-2,198203-1,198203-2,198204-1,198204-2,198205-1,198205-2,198206-1,198206-2,198207-1,198207-2,198208-1,198208-2,198209-1,198209-2,198210-1,198210-2,198211-1,198211-2,198212-1,198212-2,198301-1,198301-2,198302-1,198302-2,198303-1,198303-2,198304-1,198304-2,198305-1,198305-2,198306-1,198306-2,198307-1,198307-2,198308-1,198308-2,198309-1,198309-2,198310-1,198310-2,198311-1,198311-2,198312-1,198312-2,198401-1,198401-2,198402-1,198402-2,198403-1,198403-2,198404-1,198404-2,198405-1,198405-2,198406-1,198406-2,198407-1,198407-2,198408-1,198408-2,198409-1,198409-2,198410-1,198410-2,198411-1,198411-2,198412-1,198412-2,198501-1,198501-2,198502-1,198502-2,198503-1,198503-2,198504-1,198504-2,198505-1,198505-2,198506-1,198506-2,198507-1,198507-2,198508-1,198508-2,198509-1,198509-2,198510-1,198510-2,198511-1,198511-2,198512-1,198512-2,198601-1,198601-2,198602-1,198602-2,198603-1,198603-2,198604-1,198604-2,198605-1,198605-2,198606-1,198606-2,198607-1,198607-2,198608-1,198608-2,198609-1,198609-2,198610-1,198610-2,198611-1,198611-2,198612-1,198612-2,198701-1,198701-2,198702-1,198702-2,198703-1,198703-2,198704-1,198704-2,198705-1,198705-2,198706-1,198706-2,198707-1,198707-2,198708-1,198708-2,198709-1,198709-2,198710-1,198710-2,198711-1,198711-2,198712-1,198712-2,198801-1,198801-2,198802-1,198802-2,198803-1,198803-2,198804-1,198804-2,198805-1,198805-2,198806-1,198806-2,198807-1,198807-2,198808-1,198808-2,198809-1,198809-2,198810-1,198810-2,198811-1,198811-2,198812-1,198812-2,198901-1,198901-2,198902-1,198902-2,198903-1,198903-2,198904-1,198904-2,198905-1,198905-2,198906-1,198906-2,198907-1,198907-2,198908-1,198908-2,198909-1,198909-2,198910-1,198910-2,198911-1,198911-2,198912-1,198912-2,199001-1,199001-2,199002-1,199002-2,199003-1,199003-2,199004-1,199004-2,199005-1,199005-2,199006-1,199006-2,199007-1,199007-2,199008-1,199008-2,199009-1,199009-2,199010-1,199010-2,199011-1,199011-2,199012-1,199012-2,199101-1,199101-2,199102-1,199102-2,199103-1,199103-2,199104-1,199104-2,199105-1,199105-2,199106-1,199106-2,199107-1,199107-2,199108-1,199108-2,199109-1,199109-2,199110-1,199110-2,199111-1,199111-2,199112-1,199112-2,199201-1,199201-2,199202-1,199202-2,199203-1,199203-2,199204-1,199204-2,199205-1,199205-2,199206-1,199206-2,199207-1,199207-2,199208-1,199208-2,199209-1,199209-2,199210-1,199210-2,199211-1,199211-2,199212-1,199212-2,199301-1,199301-2,199302-1,199302-2,199303-1,199303-2,199304-1,199304-2,199305-1,199305-2,199306-1,199306-2,199307-1,199307-2,199308-1,199308-2,199309-1,199309-2,199310-1,199310-2,199311-1,199311-2,199312-1,199312-2,199401-1,199401-2,199402-1,199402-2,199403-1,199403-2,199404-1,199404-2,199405-1,199405-2,199406-1,199406-2,199407-1,199407-2,199408-1,199408-2,199409-1,199409-2,199410-1,199410-2,199411-1,199411-2,199412-1,199412-2,199501-1,199501-2,199502-1,199502-2,199503-1,199503-2,199504-1,199504-2,199505-1,199505-2,199506-1,199506-2,199507-1,199507-2,199508-1,199508-2,199509-1,199509-2,199510-1,199510-2,199511-1,199511-2,199512-1,199512-2,199601-1,199601-2,199602-1,199602-2,199603-1,199603-2,199604-1,199604-2,199605-1,199605-2,199606-1,199606-2,199607-1,199607-2,199608-1,199608-2,199609-1,199609-2,199610-1,199610-2,199611-1,199611-2,199612-1,199612-2,199701-1,199701-2,199702-1,199702-2,199703-1,199703-2,199704-1,199704-2,199705-1,199705-2,199706-1,199706-2,199707-1,199707-2,199708-1,199708-2,199709-1,199709-2,199710-1,199710-2,199711-1,199711-2,199712-1,199712-2,199801-1,199801-2,199802-1,199802-2,199803-1,199803-2,199804-1,199804-2,199805-1,199805-2,199806-1,199806-2,199807-1,199807-2,199808-1,199808-2,199809-1,199809-2,199810-1,199810-2,199811-1,199811-2,199812-1,199812-2,199901-1,199901-2,199902-1,199902-2,199903-1,199903-2,199904-1,199904-2,199905-1,199905-2,199906-1,199906-2,199907-1,199907-2,199908-1,199908-2,199909-1,199909-2,199910-1,199910-2,199911-1,199911-2,199912-1,199912-2,200001-1,200001-2,200002-1,200002-2,200003-1,200003-2,200004-1,200004-2,200005-1,200005-2,200006-1,200006-2,200007-1,200007-2,200008-1,200008-2,200009-1,200009-2,200010-1,200010-2,200011-1,200011-2,200012-1,200012-2,200101-1,200101-2,200102-1,200102-2,200103-1,200103-2,200104-1,200104-2,200105-1,200105-2,200106-1,200106-2,200107-1,200107-2,200108-1,200108-2,200109-1,200109-2,200110-1,200110-2,200111-1,200111-2,200112-1,200112-2,200201-1,200201-2,200202-1,200202-2,200203-1,200203-2,200204-1,200204-2,200205-1,200205-2,200206-1,200206-2,200207-1,200207-2,200208-1,200208-2,200209-1,200209-2,200210-1,200210-2,200211-1,200211-2,200212-1,200212-2,200301-1,200301-2,200302-1,200302-2,200303-1,200303-2,200304-1,200304-2,200305-1,200305-2,200306-1,200306-2,200307-1,200307-2,200308-1,200308-2,200309-1,200309-2,200310-1,200310-2,200311-1,200311-2,200312-1,200312-2,200401-1,200401-2,200402-1,200402-2,200403-1,200403-2,200404-1,200404-2,200405-1,200405-2,200406-1,200406-2,200407-1,200407-2,200408-1,200408-2,200409-1,200409-2,200410-1,200410-2,200411-1,200411-2,200412-1,200412-2,200501-1,200501-2,200502-1,200502-2,200503-1,200503-2,200504-1,200504-2,200505-1,200505-2,200506-1,200506-2,200507-1,200507-2,200508-1,200508-2,200509-1,200509-2,200510-1,200510-2,200511-1,200511-2,200512-1,200512-2,200601-1,200601-2,200602-1,200602-2,200603-1,200603-2,200604-1,200604-2,200605-1,200605-2,200606-1,200606-2,200607-1,200607-2,200608-1,200608-2,200609-1,200609-2,200610-1,200610-2,200611-1,200611-2,200612-1,200612-2,200701-1,200701-2,200702-1,200702-2,200703-1,200703-2,200704-1,200704-2,200705-1,200705-2,200706-1,200706-2,200707-1,200707-2,200708-1,200708-2,200709-1,200709-2,200710-1,200710-2,200711-1,200711-2,200712-1,200712-2,200801-1,200801-2,200802-1,200802-2,200803-1,200803-2,200804-1,200804-2,200805-1,200805-2,200806-1,200806-2,200807-1,200807-2,200808-1,200808-2,200809-1,200809-2,200810-1,200810-2,200811-1,200811-2,200812-1,200812-2,200901-1,200901-2,200902-1,200902-2,200903-1,200903-2,200904-1,200904-2,200905-1,200905-2,200906-1,200906-2,200907-1,200907-2,200908-1,200908-2,200909-1,200909-2,200910-1,200910-2,200911-1,200911-2,200912-1,200912-2,201001-1,201001-2,201002-1,201002-2,201003-1,201003-2,201004-1,201004-2,201005-1,201005-2,201006-1,201006-2,201007-1,201007-2,201008-1,201008-2,201009-1,201009-2,201010-1,201010-2,201011-1,201011-2,201012-1,201012-2,201101-1,201101-2,201102-1,201102-2,201103-1,201103-2,201104-1,201104-2,201105-1,201105-2,201106-1,201106-2,201107-1,201107-2,201108-1,201108-2,201109-1,201109-2,201110-1,201110-2,201111-1,201111-2,201112-1,201112-2
1,285,-1.72040,-1.27464,-1.16205,-1.25238,-1.17398,-0.960139,-0.903276,-1.18091,-1.41247,-1.67144,-1.68269,-1.49300,-1.24246,-0.899928,-0.202446,0.568975,0.895990,1.00437,0.980503,0.940510,0.635803,-0.349671,-0.687550,-0.814676,-0.884290,-1.31484,-1.89069,-2.29324,-2.05739,-1.07890,-0.0153636,0.410627,0.496885,0.404955,0.278440,0.191446,0.347254,0.175291,-0.150523,-0.467150,-0.415201,-0.284069,-0.165592,-0.435441,-1.40559,-3.23138,-3.50705,-3.35236,-2.46568,-1.98930,-1.04605,-0.168950,0.831742,1.46602,1.51340,0.845259,0.111688,-0.714293,-1.25661,-1.27950,-1.11475,-0.945870,-0.896516,-0.670149,-0.435841,-0.0245558,0.0691338,-0.262814,-1.53115,-3.60108,-3.87692,-3.42686,-2.91720,-2.88934,-2.89970,-2.49275,-1.67035,-0.602546,-0.231041,-0.497628,-1.07159,-1.27987,-1.21700,-0.849429,-0.625092,-0.781772,-1.21839,-0.822837,-0.0962263,0.641281,1.05555,1.08013,0.585739,-0.646629,-1.29624,-1.36561,-1.06225,-0.960294,-0.824487,-0.764846,-0.745534,-0.977074,-1.28069,-1.73904,-2.12067,-2.30464,-2.02443,-1.46678,-1.02275,-0.732730,-0.601360,-0.405767,-0.241769,-0.125756,-0.0809718,0.109607,0.544651,0.815009,1.24032,1.59735,1.88472,2.16865,1.89754,1.23128,0.480151,0.441099,0.494555,0.242212,-0.195806,-0.555497,-0.648507,-0.363284,-0.0182850,0.0710455,0.172746,0.541466,1.04608,1.20144,0.973716,0.343786,-0.586724,-1.18518,-0.559713,0.176617,0.786887,1.09241,0.907131,0.251771,-0.224193,-0.314188,-0.0600731,0.244989,0.466223,0.557646,0.465305,0.217279,0.228742,0.0407109,0.0363712,-0.0834356,-0.235696,-0.454154,-0.562745,-0.746296,-0.720612,-0.645382,-0.308200,-0.269665,-0.199959,-0.274843,-0.293906,0.290281,1.61537,2.77236,2.84945,1.94176,0.654444,-0.557977,-1.22580,-1.14987,-0.569940,0.157588,1.05702,1.45739,1.33028,1.00909,0.845332,0.601564,0.180531,-0.349512,-0.244430,-0.0914311,-0.0242834,-0.262530,-0.865057,-0.855998,-0.183767,1.45477,2.49010,2.41424,1.65937,0.721957,-0.0200140,-0.295258,-0.148235,0.0862167,1.36651,2.72529,3.32461,2.84051,1.91900,0.234597,-1.88489,-3.84959,-3.42330,-2.78316,-2.18564,-2.20361,-2.46168,-2.58846,-2.31644,-1.37799,-0.678844,-0.159836,0.0127949,-0.0204778,-0.242678,-0.436127,-0.542063,-0.610274,-0.582339,-0.111960,0.354848,0.737691,0.628166,-0.307304,-2.64825,-5.14702,-4.78966,-3.35754,-2.11204,-1.48748,-1.36057,-1.69741,-2.05539,-1.54113,-1.22578,-1.22147,-1.31983,-1.42018,-1.28853,-0.968495,-0.509502,-0.195848,0.181092,0.432555,0.663479,0.618309,0.497899,0.138315,-0.552678,-1.68591,-1.52977,-1.50080,-1.41130,-1.64371,-2.05334,-2.31972,-2.14513,-1.11980,-0.251303,-0.0364696,-0.324968,-0.761089,-1.04704,-0.839484,-0.0757974,1.18388,2.92227,3.45178,2.29434,0.786393,-0.404590,-1.01356,-1.14559,-0.582505,0.667726,1.44317,1.79181,2.56376,2.90240,2.38380,1.52960,0.352518,-0.390224,-0.760190,-1.06345,-1.32956,-1.39865,-1.28542,-0.947676,-0.824685,-0.742098,-0.667526,-0.379268,-0.213868,-0.0536214,-0.0855772,-0.476198,-1.43825,-1.52643,-1.58245,-1.42713,-1.20248,-0.950702,-0.903282,-0.633848,-0.612432,-0.259153,-0.125728,-0.0741912,-0.0196177,-0.0540096,-0.192562,-0.0258241,0.0537752,0.627683,2.11185,2.95021,3.08258,2.67255,1.92773,0.546347,-0.897780,-1.45322,-1.53439,-1.60945,-1.79837,-2.15225,-2.18949,-1.68230,-0.223425,0.645609,0.824477,0.352067,-0.292741,-0.885499,-0.934362,-0.793133,-0.611255,-0.356306,0.189156,0.517706,0.630973,0.499625,0.137168,-0.842515,-1.79618,-1.58686,-0.987151,-0.485016,-0.225333,-0.465088,-0.805849,-0.795588,-0.491864,-0.294850,-0.468694,-0.817488,-1.18585,-1.25317,-1.09438,-0.763117,-0.546247,-0.322061,-0.0853887,0.0899527,0.365519,0.606610,0.677288,0.391602,-0.672817,-1.35059,-1.39375,-1.20098,-1.25176,-1.30141,-1.35018,-1.02417,-0.274308,0.784030,1.59211,2.16142,2.58757,2.59597,2.34384,2.95393,3.61036,4.56368,4.24328,2.86974,1.62969,0.695080,0.107533,-0.345074,-0.498304,-0.369791,-0.394428,-0.589358,-0.843326,-1.06464,-0.952120,-0.821300,-0.845674,-0.972144,-1.09359,-1.26768,-1.29395,-1.13251,-0.861030,-0.514874,-0.364018,-0.0417313,0.740173,1.59284,1.98133,2.00439,1.20723,-0.753501,-3.50483,-3.91997,-3.51433,-2.63071,-2.03147,-1.48997,-1.22023,-1.25912,-1.16573,-1.03882,-1.00683,-1.08712,-1.12115,-1.02144,-0.787151,-0.464836,-0.319088,-0.280636,-0.265538,-0.496676,-0.879942,-1.56223,-2.13980,-2.62947,-2.05270,-0.957066,-0.467876,-0.350877,-0.183344,-0.365741,-0.680839,-0.995307,-0.803015,-0.329253,0.0977311,0.211791,0.168668,-0.0321784,-0.190811,-0.0297471,0.134759,0.307969,0.503909,0.644579,1.07808,1.48498,1.63306,1.17766,-0.178988,-1.16443,-1.24465,-1.03611,-0.926595,-0.858035,-0.912693,-1.09053,-1.19582,-0.991206,-0.791568,-0.647393,-0.652108,-0.724903,-0.820592,-0.794318,-0.808742,-0.670417,-0.282355,-0.117536,-0.221837,-0.593935,-1.04825,-1.32548,-0.940305,-0.0402372,0.595826,0.784981,0.625204,0.310720,-0.0279281,0.0306299,0.833689,1.40057,1.28963,0.854844,0.371340,0.242874,0.495148,1.20352,1.52028,1.42684,0.551582,-0.0897528,-0.253149,-0.149716,0.0757042,0.410276,1.01048,1.02969,0.994382,0.790143,0.419917,0.0100314,-0.0638847,-0.143040,-0.599807,-1.38879,-1.89285,-1.90727,-1.25469,-0.223376,0.650328,1.46098,1.53035,1.09538,0.513493,0.0680663,0.370408,0.730165,0.870189,0.538054,-0.231135,-0.461953,0.0165022,0.424870,0.437547,0.183167,-0.494209,-0.842422,-0.915153,-0.629140,-0.134892,0.576514,1.12375,1.29340,1.00631,0.957922,0.555342,0.122497,-0.268026,-0.515300,-0.836353,-0.945954,-1.19938,-1.24223,-0.470022,0.615386,1.15817,1.59564,1.96438,1.97062,1.38644,0.483068,-0.165794,-0.208292,0.265151,0.484313,0.456993,0.0648415,-0.316839,-0.407496,0.0245785,1.03863,1.94217,2.02613,1.61975,0.930979,0.514373,-0.109349,-0.814818,-1.22877,-1.44320,-1.54402,-1.31232,-1.04834,-0.851926,-0.850664,-0.900097,-0.611862,-0.0943510,0.369662,0.702943,0.811243,0.611183,0.682249,0.404712,0.138830,-0.273236,-0.508259,-0.700979,-0.717328,-0.666492,-0.575652,-0.276625,-0.323991,-0.514928,-0.433202,0.00882556,0.692160,1.51044,1.77578,1.43032,0.631379,0.178675,-0.273673,-0.605874,-0.920145,-1.08928,-1.25332,-1.38671,-1.62510,-1.44848,-0.989395,-0.666207,-0.527911,-0.427116,-0.448877,-0.518813,-0.523689,-0.655615,-0.792163,-0.957748,-1.06869,-1.10004,-0.790144,-0.213418,0.694884,1.21807,1.50509,1.42445,0.970935,0.320683,0.183889,-0.237352,-0.589768,-0.703051,-0.531077,-0.423880,-0.394526,-0.344038,-0.113796,0.294214,0.392196,0.239997,-0.0484143,-0.152647,-0.274157,-0.129547,0.246260,0.825896,1.03198,0.703384,0.0390118,-0.659034,-1.08164,-1.09252,-0.870373,-0.699264,-0.213535,0.552438,1.17947,1.29416,1.27894,1.03055,0.753276,0.274282,0.109665,0.0471630,0.197969,0.342182,0.706443,1.01025,1.15285,0.801047,0.137645,-0.570525,-1.09446,-1.48420,-1.56098,-1.35040,-1.13331,-1.03795,-1.03133,-1.08845,-1.16692,-1.26000,-1.09570,-0.438599,0.936125,1.85173,1.59613,0.806353,0.0603110,-0.448748,-0.623918,-0.326903,0.0282092,0.0991330,-0.0671648,-0.170730,0.0933589,0.576421,1.12775,1.58597
2,598,-0.203288,0.256619,0.297805,0.141887,0.249791,0.0508615,-0.269793,-0.886339,-1.65283,-1.90990,-1.56464,-1.08824,-0.504063,-0.0827056,0.420423,0.838809,0.833440,0.815530,0.883785,1.02777,1.03934,0.773688,0.787278,0.891595,0.904972,0.566679,0.114659,0.200712,0.854194,1.43641,1.52975,1.57156,1.34134,0.660731,0.146001,0.0394529,0.311756,0.376816,0.451510,0.475943,0.485183,0.602391,0.850006,1.12528,1.57149,1.02789,0.739360,0.395778,0.0792992,-0.159547,1.17388,3.14926,4.82660,3.13913,1.29067,0.0268090,-0.930866,-1.32943,-1.11565,-0.759130,-0.312145,0.0392257,0.368447,0.493041,0.147970,0.00635252,-0.00749470,-0.0767930,-0.254755,-0.570960,-0.879833,-1.30949,-1.57712,-1.58268,-1.04011,0.189932,2.13293,2.01435,0.875320,-0.406397,-2.00468,-2.39064,-1.73041,-1.00157,-0.428007,-0.180201,-0.0213681,0.516616,0.879836,1.08123,1.26865,1.69423,1.77311,0.977403,0.817180,0.750638,0.919938,0.920614,0.867391,0.805632,0.780622,0.372103,0.260271,-0.0809571,-0.616614,-1.00981,-0.975452,-0.711437,-0.272221,-0.0248197,0.187309,0.395516,0.296336,0.404782,0.545183,0.894730,1.51163,1.56417,1.78480,2.48090,3.34527,3.44802,2.86288,2.29703,1.54771,1.04002,0.876376,0.754242,0.561402,0.185785,-0.127466,-0.114679,0.0626528,0.0521236,0.527231,1.74121,2.02579,1.90527,1.67671,1.24802,0.366103,0.153509,0.360406,0.558149,0.973220,0.936823,0.763996,0.518159,0.144978,-0.506380,-0.417578,-0.381951,-0.282994,-0.214594,-0.190191,-0.303531,-0.112152,-0.0397905,0.251984,0.724603,0.871706,0.955063,1.16380,1.27970,0.825503,0.227653,-0.0281662,-0.320688,-0.744560,-1.23683,-1.04681,0.735324,3.53386,3.52079,2.02590,0.377109,-1.60106,-2.44103,-1.95169,-1.10105,-0.0701863,0.921042,2.13377,2.45275,1.32041,0.593704,0.272922,0.124361,0.716894,1.29152,1.89725,2.65254,3.03244,2.23816,1.05843,0.628930,1.28694,1.93771,1.75961,1.32127,0.461048,-0.442195,-0.439037,-0.0743913,0.631863,1.24843,2.80277,4.25117,3.63546,2.73654,1.94989,0.713042,-0.923244,-1.20180,-0.993036,-0.745772,-0.456418,-0.411250,-0.552542,-0.755374,-0.757999,-0.192921,-0.0666061,-0.112624,-0.361313,-0.568713,-0.599876,-0.459320,-0.181745,0.00122082,0.428664,1.25256,1.38816,1.22912,1.00919,0.363198,-0.796329,-1.21457,-1.16899,-1.26799,-1.20362,-1.27683,-1.18029,-1.23159,-1.28074,-1.40313,-1.77489,-2.61587,-3.24470,-2.69013,-1.53455,-0.648703,0.254684,0.938356,2.09477,2.54275,1.44245,0.600454,0.0100590,-0.815359,-1.09112,-0.571575,-0.186127,-0.0238527,-0.258095,-1.06727,-1.55106,-1.84011,-1.13764,-0.146387,0.101819,-0.204482,-0.864201,-1.25088,-1.09545,-0.760177,-0.141170,0.826053,2.33155,3.17545,1.52737,0.238829,-0.788949,-1.20450,-0.518509,0.569856,1.03468,1.31445,1.34851,1.27975,0.960152,0.688970,0.278086,-0.545697,-1.03162,-1.39931,-1.88908,-1.78617,-1.34215,-1.01379,-0.599287,-0.399363,-0.265713,-0.320823,-0.261312,-0.422621,-0.476714,-0.930526,-1.25398,-1.02826,-0.708504,-0.709063,-0.623114,-0.463408,-0.354539,-0.291656,0.177568,0.700063,0.858878,1.13271,1.19760,1.02779,0.650974,0.424328,0.545563,0.532386,0.985551,2.68428,2.77957,2.47851,2.07626,1.39748,0.0796629,-0.358355,-0.360492,-0.443573,-0.361523,-0.414891,-0.393087,-0.268121,0.325591,0.982259,1.08581,0.839260,0.116975,-0.693878,-1.01495,-0.811334,-0.425325,-0.0601650,0.521023,1.00946,0.705333,0.431843,0.156089,-0.212239,-0.263967,-0.0484850,0.268798,0.510222,0.606293,0.222761,-0.245855,-0.657282,-0.588327,-0.239653,-0.248739,-0.699699,-1.43358,-1.71802,-1.47179,-0.960633,-0.422192,-0.0479451,0.385115,0.707331,0.509134,0.398313,0.279869,-0.138052,-0.968580,-1.20958,-1.36779,-1.43300,-1.20293,-0.862635,-0.489684,-0.0508484,1.02952,1.50571,1.53986,1.60406,1.83846,1.96169,2.10768,2.23574,3.49182,4.53719,6.05003,5.63587,2.69954,1.12665,0.277637,-0.156815,0.251655,0.949943,1.47422,2.12995,2.57515,2.35676,2.12818,2.11124,1.76470,0.284371,-0.784131,-1.57581,-2.16780,-1.85898,-1.15683,-0.691973,-0.316555,-0.00245856,0.828666,2.64338,2.88233,2.65442,2.36075,1.67398,-0.211475,-1.09179,-1.34859,-1.44198,-1.19702,-0.686843,-0.119223,0.466947,0.992920,0.833585,0.481448,0.0579335,-0.663041,-1.19702,-1.20994,-0.937979,-0.440975,-0.0739355,0.255593,0.142395,-0.368462,-0.831112,-1.34672,-1.83546,-1.31424,-0.0492136,0.483082,0.650150,0.659495,0.517298,0.163982,-0.0273543,-0.161292,0.139348,0.165786,-0.109260,-0.806940,-1.28250,-1.30874,-0.982931,-0.695459,-0.489339,-0.420536,-0.297266,-0.166902,-0.0689533,-0.0406200,-0.0179402,0.0667182,0.106553,0.173201,0.317777,0.493851,0.473759,0.459154,0.159561,-0.589555,-1.27800,-1.28132,-1.13394,-0.775553,-0.266235,-0.0321829,-0.149037,-0.0992304,-0.241488,-0.330451,-0.139130,-0.0492665,0.104291,0.0566319,-0.0481001,-0.390264,-0.439096,-0.522465,-0.405070,-0.431107,-0.372236,-0.375982,-0.00476504,0.650354,1.53475,1.40612,1.03089,0.267384,-0.454616,-0.357609,0.292958,1.28233,1.81036,1.88136,0.724897,-0.310446,-0.494708,-0.432370,-0.0338031,0.854809,1.19074,1.20371,1.44843,1.55777,1.68897,1.72922,1.76347,1.20409,-0.264245,-0.952027,-1.35444,-1.41625,-0.603843,0.290475,0.708974,1.38239,1.44061,1.25536,0.845279,0.517894,0.942412,1.31472,1.51082,0.515788,-0.611833,-1.15592,-1.06538,-0.693385,-0.336000,-0.170439,-0.132207,-0.236571,-0.241030,-0.228078,-0.0747055,0.443105,0.925695,0.977538,0.768403,0.791700,0.444702,0.180210,0.239843,0.238053,0.0766077,0.0118488,-0.187808,-0.111164,0.236217,0.434888,0.671582,0.916086,0.739692,0.423499,-0.212911,-1.00600,-1.22717,-0.928504,-0.790392,-0.746808,-0.771806,-0.852989,-0.981867,-0.795102,-0.505044,0.293577,1.22097,1.54110,1.40747,1.21449,1.13035,0.400607,-0.393677,-0.459673,-0.615460,-0.684263,-0.337116,-0.00313579,0.112023,-0.0779256,-0.535824,-0.405606,0.165319,1.17552,1.93816,1.83037,1.26238,1.15386,0.625579,0.0389392,-0.521590,-0.629592,-0.734955,-0.697539,-0.805283,-0.595442,-0.106926,0.0845771,0.00624005,0.132092,0.0651374,0.0496073,0.0827188,0.237279,0.231358,-0.0724055,-0.222289,-0.537707,-0.745187,-0.855406,-0.889107,-0.930178,-1.00151,-1.36261,-1.51621,-1.18042,-0.935250,-0.762527,-1.08319,-1.67196,-1.58863,-1.50050,-1.37647,-0.804313,-0.422962,-0.342572,-0.494746,-0.141244,0.577467,1.01066,1.25182,1.24839,0.641756,0.0170869,-0.354918,-0.295075,-0.474743,-0.604326,-0.539775,-0.0472213,0.0461043,0.00702582,-0.239108,-0.616470,-0.684321,-0.487521,-0.599438,-0.886480,-1.03232,-1.01352,-0.800025,-0.139342,0.612790,0.923386,0.916615,0.478091,-0.327107,-0.859756,-1.06075,-1.00897,-0.944252,-0.182214,1.12908,1.48616,1.28391,1.04680,0.847835,0.959141,0.857916,0.936271,1.01646,0.994389,0.870043,0.882810,1.04720,1.23436,0.723889,0.461177,0.183519,-0.296405,-0.868661,-1.10128,-1.09270,-0.786272,-0.664873,-0.749315,-1.14609,-1.39936,-1.62693,-1.71846,-1.07377,0.588238,1.43305,1.29344,0.601317,-0.594635,-1.33696,-1.63864,-1.52031,-1.13545,-0.133980,0.0666022,0.0276043,0.160238,0.531842,0.943751,1.49566
